term,crn,iid
201810,34278,100001485
201810,34329,100001485
201810,34380,100001485
201810,34431,100001485
201810,34493,100001485
201810,34494,100001485
201810,34588,100001485
201810,18744,100001487
201810,18793,100001487
201810,18844,100001487
201810,18930,100001487
201810,18981,100001487
201810,19038,100001487
201810,19089,100001487
201810,19133,100001487
201810,19171,100001487
201810,19223,100001487
201810,19274,100001487
201810,19325,100001487
201810,22727,100001487
201810,25269,100001487
201810,25290,100001487
201810,25301,100001487
201810,27251,100001487
201810,27408,100001488
201810,31091,100001488
201810,31386,100001488
201810,31414,100001488
201810,31420,100001488
201810,34290,100001489
201810,34341,100001489
201810,34392,100001489
201810,34443,100001489
201810,34600,100001489
201810,10343,100001490
201810,10368,100001490
201810,10400,100001490
201810,10425,100001490
201810,10450,100001490
201810,10475,100001490
201810,10500,100001490
201810,10526,100001490
201810,10551,100001490
201810,10576,100001490
201810,18145,100001490
201810,18170,100001490
201810,18195,100001490
201810,18220,100001490
201810,18255,100001490
201810,18280,100001490
201810,18305,100001490
201810,18330,100001490
201810,18355,100001490
201810,18385,100001490
201810,18415,100001490
201810,18440,100001490
201810,18445,100001490
201810,21651,100001490
201810,41724,100001492
201810,41762,100001492
201810,41794,100001492
201810,41845,100001492
201810,41867,100001492
201810,31662,100001493
201810,43656,100001493
201810,21329,100001495
201810,21368,100001495
201810,28296,100001495
201810,28351,100001495
201810,28402,100001495
201810,39794,100001495
201810,24414,100001496
201810,24448,100001496
201810,24449,100001496
201810,24460,100001496
201810,24521,100001496
201810,24531,100001496
201810,24600,100001496
201810,24636,100001496
201810,24647,100001496
201810,24680,100001496
201810,33382,100001496
201810,33468,100001496
201810,33650,100001496
201810,16919,100001497
201810,16920,100001497
201810,16921,100001497
201810,16922,100001497
201810,16923,100001497
201810,16924,100001497
201810,25518,100001500
201810,25606,100001500
201810,28986,100001500
201810,29115,100001500
201810,29236,100001500
201810,29356,100001500
201810,29407,100001500
201810,29493,100001500
201810,29613,100001500
201810,29733,100001500
201810,29871,100001500
201810,29995,100001500
201810,30118,100001500
201810,30238,100001500
201810,30358,100001500
201810,26933,100001501
201810,43060,100001502
201810,24262,100001503
201810,38314,100001503
201810,38349,100001503
201810,38367,100001503
201810,38393,100001503
201810,38430,100001503
201810,18716,100001504
201810,18717,100001504
201810,18718,100001504
201810,18719,100001504
201810,18720,100001504
201810,18721,100001504
201810,18722,100001504
201810,18732,100001504
201810,18781,100001504
201810,18832,100001504
201810,18918,100001504
201810,18969,100001504
201810,19026,100001504
201810,19077,100001504
201810,19159,100001504
201810,19211,100001504
201810,19262,100001504
201810,19313,100001504
201810,43764,100001504
201810,34254,100001505
201810,34305,100001505
201810,34356,100001505
201810,34407,100001505
201810,34564,100001505
201810,16716,100001507
201810,16747,100001507
201810,16778,100001507
201810,16809,100001507
201810,16854,100001507
201810,16884,100001507
201810,24122,100001507
201810,24129,100001507
201810,24145,100001507
201810,24155,100001507
201810,24166,100001507
201810,24175,100001507
201810,24188,100001507
201810,21458,100001508
201810,21479,100001508
201810,21493,100001508
201810,21520,100001508
201810,21544,100001508
201810,21563,100001508
201810,21581,100001508
201810,21654,100001508
201810,43323,100001508
201810,10693,100001511
201810,10708,100001511
201810,10726,100001511
201810,10734,100001511
201810,10743,100001511
201810,10752,100001511
201810,10792,100001511
201810,10813,100001511
201810,38535,100001512
201810,38593,100001512
201810,38675,100001512
201810,38699,100001512
201810,38765,100001512
201810,38828,100001512
201810,38926,100001512
201810,38998,100001512
201810,39068,100001512
201810,41946,100001513
201810,11061,100001514
201810,38523,100001514
201810,38552,100001514
201810,38762,100001514
201810,38825,100001514
201810,38868,100001514
201810,38977,100001514
201810,39060,100001514
201810,25327,100001515
201810,32657,100001516
201810,32713,100001516
201810,37892,100001517
201810,37926,100001517
201810,22589,100001518
201810,25681,100001518
201810,40448,100001518
201810,43343,100001518
201810,12053,100001519
201810,12081,100001519
201810,12096,100001519
201810,12097,100001519
201810,12101,100001519
201810,12131,100001519
201810,12161,100001519
201810,12191,100001519
201810,12221,100001519
201810,12251,100001519
201810,12295,100001519
201810,12321,100001519
201810,12360,100001519
201810,14497,100001520
201810,14521,100001520
201810,14577,100001520
201810,25648,100001520
201810,30408,100001520
201810,30410,100001520
201810,33973,100001520
201810,34032,100001520
201810,34088,100001520
201810,34206,100001520
201810,36990,100001520
201810,37109,100001520
201810,37151,100001520
201810,37234,100001520
201810,37324,100001520
201810,37442,100001520
201810,37532,100001520
201810,37652,100001520
201810,37780,100001520
201810,37869,100001520
201810,42713,100001520
201810,42732,100001520
201810,42733,100001520
201810,42734,100001520
201810,42735,100001520
201810,42736,100001520
201810,12021,100001521
201810,12022,100001521
201810,12023,100001521
201810,12024,100001521
201810,12048,100001521
201810,12076,100001521
201810,12126,100001521
201810,12156,100001521
201810,12186,100001521
201810,12216,100001521
201810,12246,100001521
201810,12277,100001521
201810,12288,100001521
201810,12314,100001521
201810,12343,100001521
201810,24043,100001521
201810,42690,100001521
201810,43426,100001521
201810,19570,100001523
201810,19612,100001523
201810,19654,100001523
201810,19805,100001523
201810,19857,100001523
201810,19899,100001523
201810,19960,100001523
201810,20002,100001523
201810,20044,100001523
201810,41250,100001525
201810,34455,100001526
201810,34459,100001526
201810,34460,100001526
201810,34461,100001526
201810,10105,100001527
201810,10166,100001527
201810,33438,100001527
201810,33651,100001527
201810,28550,100001528
201810,28551,100001528
201810,28552,100001528
201810,28553,100001528
201810,28554,100001528
201810,28555,100001528
201810,28714,100001528
201810,28796,100001528
201810,28852,100001528
201810,43167,100001528
201810,21764,100001529
201810,13946,100001530
201810,13947,100001530
201810,13948,100001530
201810,13949,100001530
201810,13950,100001530
201810,13951,100001530
201810,13984,100001530
201810,13986,100001530
201810,14160,100001530
201810,25735,100001532
201810,25761,100001532
201810,25809,100001532
201810,25834,100001532
201810,25864,100001532
201810,25906,100001532
201810,25939,100001532
201810,25944,100001532
201810,25978,100001532
201810,26014,100001532
201810,33465,100001532
201810,33639,100001532
201810,43193,100001534
201810,43196,100001534
201810,43199,100001534
201810,23343,100001535
201810,23401,100001535
201810,23432,100001535
201810,23580,100001535
201810,23617,100001535
201810,23650,100001535
201810,23681,100001535
201810,23715,100001535
201810,33951,100001535
201810,34010,100001535
201810,34066,100001535
201810,21729,100001536
201810,18434,100001538
201810,18473,100001538
201810,21618,100001538
201810,21619,100001538
201810,42743,100001538
201810,42744,100001538
201810,42745,100001538
201810,43099,100001538
201810,39558,100001539
201810,39563,100001539
201810,39567,100001539
201810,39573,100001539
201810,39579,100001539
201810,42532,100001539
201810,42533,100001539
201810,12598,100001540
201810,12627,100001540
201810,10884,100001541
201810,17133,100001541
201810,12900,100001542
201810,12944,100001542
201810,16649,100001543
201810,21472,100001544
201810,21507,100001544
201810,21537,100001544
201810,21598,100001544
201810,31030,100001545
201810,38117,100001545
201810,13736,100001546
201810,22954,100001546
201810,22974,100001546
201810,23000,100001546
201810,23019,100001546
201810,23038,100001546
201810,23059,100001546
201810,23076,100001546
201810,23093,100001546
201810,23110,100001546
201810,23130,100001546
201810,23147,100001546
201810,23171,100001546
201810,23191,100001546
201810,23213,100001546
201810,23234,100001546
201810,23253,100001546
201810,23275,100001546
201810,27442,100001546
201810,27456,100001546
201810,27471,100001546
201810,27498,100001546
201810,27516,100001546
201810,27531,100001546
201810,28972,100001546
201810,29101,100001546
201810,29222,100001546
201810,29342,100001546
201810,29479,100001546
201810,29599,100001546
201810,29719,100001546
201810,29857,100001546
201810,29981,100001546
201810,30104,100001546
201810,30224,100001546
201810,30344,100001546
201810,39246,100001546
201810,22625,100001547
201810,28958,100001553
201810,29087,100001553
201810,29208,100001553
201810,29328,100001553
201810,29465,100001553
201810,29585,100001553
201810,29705,100001553
201810,29843,100001553
201810,29967,100001553
201810,30090,100001553
201810,30210,100001553
201810,30330,100001553
201810,20906,100001554
201810,20933,100001554
201810,20979,100001554
201810,21023,100001554
201810,21096,100001554
201810,21160,100001554
201810,21216,100001554
201810,21534,100001554
201810,21595,100001554
201810,13769,100001555
201810,25522,100001555
201810,26921,100001555
201810,26925,100001555
201810,26928,100001555
201810,28992,100001555
201810,29121,100001555
201810,29242,100001555
201810,29362,100001555
201810,29499,100001555
201810,29619,100001555
201810,29739,100001555
201810,29877,100001555
201810,30001,100001555
201810,30124,100001555
201810,30244,100001555
201810,30364,100001555
201810,31944,100001557
201810,43107,100001557
201810,43116,100001557
201810,10782,100001558
201810,12979,100001558
201810,17038,100001558
201810,25352,100001558
201810,41015,100001558
201810,41016,100001558
201810,43673,100001558
201810,43743,100001558
201810,34270,100001559
201810,34321,100001559
201810,34372,100001559
201810,34423,100001559
201810,34513,100001559
201810,34580,100001559
201810,31911,100001562
201810,31919,100001562
201810,31934,100001562
201810,43112,100001562
201810,43658,100001562
201810,21721,100001563
201810,21737,100001565
201810,22627,100001566
201810,39387,100001568
201810,34790,100001569
201810,43541,100001569
201810,28662,100001570
201810,28671,100001570
201810,28696,100001570
201810,28701,100001570
201810,28769,100001570
201810,28792,100001570
201810,28826,100001570
201810,28880,100001570
201810,15201,100001571
201810,15251,100001571
201810,15385,100001571
201810,15436,100001571
201810,15487,100001571
201810,15538,100001571
201810,15590,100001571
201810,15641,100001571
201810,15692,100001571
201810,15700,100001571
201810,15751,100001571
201810,15807,100001571
201810,15863,100001571
201810,15926,100001571
201810,15982,100001571
201810,16038,100001571
201810,21268,100001571
201810,13740,100001572
201810,39467,100001572
201810,39471,100001572
201810,28400,100001573
201810,43394,100001573
201810,14151,100001574
201810,16200,100001577
201810,16215,100001577
201810,16228,100001577
201810,16242,100001577
201810,16250,100001577
201810,16269,100001577
201810,16282,100001577
201810,16295,100001577
201810,16310,100001577
201810,17298,100001579
201810,17430,100001579
201810,17463,100001579
201810,17512,100001579
201810,17553,100001579
201810,17582,100001579
201810,17614,100001579
201810,17619,100001579
201810,43441,100001579
201810,40767,100001580
201810,40768,100001580
201810,40812,100001580
201810,40816,100001580
201810,40841,100001580
201810,40862,100001580
201810,26987,100001581
201810,27007,100001581
201810,27026,100001581
201810,27046,100001581
201810,27066,100001581
201810,30412,100001581
201810,30528,100001581
201810,30615,100001581
201810,30702,100001581
201810,43613,100001581
201810,42258,100001582
201810,42290,100001582
201810,30689,100001583
201810,32812,100001583
201810,32895,100001583
201810,39012,100001583
201810,39139,100001583
201810,14746,100001584
201810,14757,100001584
201810,40740,100001584
201810,40805,100001584
201810,40839,100001584
201810,40860,100001584
201810,16552,100001587
201810,16592,100001587
201810,16596,100001587
201810,16626,100001587
201810,42884,100001587
201810,14000,100001589
201810,14053,100001589
201810,14106,100001589
201810,21199,100001589
201810,21255,100001589
201810,22622,100001591
201810,22665,100001591
201810,22770,100001592
201810,22816,100001592
201810,22842,100001592
201810,22868,100001592
201810,22895,100001592
201810,22922,100001592
201810,41060,100001592
201810,41088,100001592
201810,24275,100001593
201810,24361,100001593
201810,24363,100001593
201810,33046,100001593
201810,38514,100001597
201810,38564,100001597
201810,38763,100001597
201810,38826,100001597
201810,38899,100001597
201810,39014,100001597
201810,39080,100001597
201810,13669,100001600
201810,28974,100001600
201810,29103,100001600
201810,29224,100001600
201810,29344,100001600
201810,29481,100001600
201810,29601,100001600
201810,29721,100001600
201810,29859,100001600
201810,29983,100001600
201810,30226,100001600
201810,30346,100001600
201810,36887,100001601
201810,43586,100001601
201810,43616,100001601
201810,10327,100001602
201810,13529,100001602
201810,13582,100001602
201810,12438,100001605
201810,16358,100001605
201810,16689,100001605
201810,16707,100001605
201810,16727,100001605
201810,16758,100001605
201810,16789,100001605
201810,16820,100001605
201810,16865,100001605
201810,16895,100001605
201810,16918,100001605
201810,39390,100001605
201810,39425,100001605
201810,42555,100001605
201810,43892,100001605
201810,32332,100001606
201810,32597,100001606
201810,32632,100001606
201810,32793,100001606
201810,32873,100001606
201810,13762,100001607
201810,14723,100001607
201810,29031,100001607
201810,29160,100001607
201810,29281,100001607
201810,29401,100001607
201810,29538,100001607
201810,29658,100001607
201810,29778,100001607
201810,29916,100001607
201810,30040,100001607
201810,30163,100001607
201810,30283,100001607
201810,30403,100001607
201810,31051,100001607
201810,31082,100001607
201810,21959,100001608
201810,22059,100001608
201810,22083,100001608
201810,22114,100001608
201810,22165,100001608
201810,22216,100001608
201810,22265,100001608
201810,43016,100001608
201810,28759,100001610
201810,28827,100001610
201810,28870,100001610
201810,20193,100001611
201810,43095,100001611
201810,43096,100001611
201810,43097,100001611
201810,38500,100001613
201810,38690,100001613
201810,38860,100001613
201810,38944,100001613
201810,39043,100001613
201810,14607,100001615
201810,23330,100001617
201810,23387,100001617
201810,23603,100001617
201810,23637,100001617
201810,23702,100001617
201810,33976,100001617
201810,34035,100001617
201810,34091,100001617
201810,34159,100001617
201810,34171,100001617
201810,34222,100001617
201810,13703,100001618
201810,14144,100001618
201810,32828,100001618
201810,32912,100001618
201810,34719,100001618
201810,34734,100001618
201810,34741,100001618
201810,34752,100001618
201810,39230,100001618
201810,13619,100001619
201810,28919,100001619
201810,29048,100001619
201810,29169,100001619
201810,29289,100001619
201810,29410,100001619
201810,29426,100001619
201810,29546,100001619
201810,29666,100001619
201810,29804,100001619
201810,29925,100001619
201810,29928,100001619
201810,30051,100001619
201810,30171,100001619
201810,30291,100001619
201810,21799,100001620
201810,21831,100001620
201810,21948,100001620
201810,28993,100001621
201810,29122,100001621
201810,29243,100001621
201810,29363,100001621
201810,29500,100001621
201810,29620,100001621
201810,29740,100001621
201810,29878,100001621
201810,30002,100001621
201810,30125,100001621
201810,30245,100001621
201810,30365,100001621
201810,36434,100001621
201810,36465,100001621
201810,36496,100001621
201810,36536,100001621
201810,36602,100001621
201810,36633,100001621
201810,36665,100001621
201810,38721,100001621
201810,25286,100001624
201810,22035,100001626
201810,22097,100001626
201810,22152,100001626
201810,22203,100001626
201810,22252,100001626
201810,16349,100001627
201810,16356,100001627
201810,16364,100001627
201810,24304,100001627
201810,27914,100001627
201810,27915,100001627
201810,27925,100001627
201810,27933,100001627
201810,42496,100001627
201810,16455,100001628
201810,16456,100001628
201810,16457,100001628
201810,16458,100001628
201810,16459,100001628
201810,16460,100001628
201810,16461,100001628
201810,16513,100001628
201810,16523,100001628
201810,16532,100001628
201810,16542,100001628
201810,16557,100001628
201810,16575,100001628
201810,16621,100001628
201810,17623,100001629
201810,17624,100001629
201810,12310,100001630
201810,24325,100001630
201810,42615,100001630
201810,13695,100001631
201810,32016,100001631
201810,32791,100001631
201810,32814,100001631
201810,32898,100001631
201810,28159,100001632
201810,28235,100001632
201810,28258,100001632
201810,25504,100001633
201810,28966,100001633
201810,29095,100001633
201810,29216,100001633
201810,29336,100001633
201810,29473,100001633
201810,29593,100001633
201810,29713,100001633
201810,29851,100001633
201810,29975,100001633
201810,30098,100001633
201810,30218,100001633
201810,30338,100001633
201810,18402,100001634
201810,18462,100001634
201810,13768,100001635
201810,26982,100001635
201810,27061,100001635
201810,30501,100001635
201810,30590,100001635
201810,30676,100001635
201810,38233,100001636
201810,38277,100001636
201810,38292,100001636
201810,38346,100001636
201810,38361,100001636
201810,38387,100001636
201810,38424,100001636
201810,28721,100001637
201810,35772,100001637
201810,35832,100001637
201810,35853,100001637
201810,35919,100001637
201810,35967,100001637
201810,36059,100001637
201810,36075,100001637
201810,36141,100001637
201810,36237,100001637
201810,36273,100001637
201810,36310,100001637
201810,36418,100001637
201810,20531,100001639
201810,20532,100001639
201810,20533,100001639
201810,39337,100001640
201810,17638,100001641
201810,17668,100001641
201810,17687,100001641
201810,17710,100001641
201810,17722,100001641
201810,17735,100001641
201810,17747,100001641
201810,17753,100001641
201810,17755,100001641
201810,17767,100001641
201810,17791,100001641
201810,17810,100001641
201810,17832,100001641
201810,17855,100001641
201810,17877,100001641
201810,17899,100001641
201810,17925,100001641
201810,17941,100001641
201810,42989,100001641
201810,42991,100001641
201810,43281,100001641
201810,31102,100001642
201810,31189,100001642
201810,31206,100001642
201810,31240,100001642
201810,31283,100001642
201810,31306,100001642
201810,31324,100001642
201810,14771,100001643
201810,14792,100001643
201810,14813,100001643
201810,14856,100001643
201810,22322,100001643
201810,27470,100001643
201810,27530,100001643
201810,30429,100001643
201810,30507,100001643
201810,30596,100001643
201810,30780,100001643
201810,33399,100001643
201810,33485,100001643
201810,33667,100001643
201810,13824,100001644
201810,13853,100001644
201810,13865,100001644
201810,13877,100001644
201810,13889,100001644
201810,13911,100001644
201810,13923,100001644
201810,13936,100001644
201810,14512,100001644
201810,14604,100001644
201810,14664,100001644
201810,11071,100001645
201810,30423,100001645
201810,30523,100001645
201810,30697,100001645
201810,31462,100001645
201810,32356,100001645
201810,32621,100001645
201810,12441,100001646
201810,12624,100001646
201810,20946,100001647
201810,20992,100001647
201810,21033,100001647
201810,21047,100001647
201810,21109,100001647
201810,21173,100001647
201810,21229,100001647
201810,40206,100001648
201810,40207,100001648
201810,40227,100001648
201810,40271,100001648
201810,40288,100001648
201810,40317,100001648
201810,40329,100001648
201810,42510,100001648
201810,42514,100001648
201810,42560,100001648
201810,43456,100001648
201810,13685,100001649
201810,27674,100001649
201810,30471,100001649
201810,30560,100001649
201810,30646,100001649
201810,32162,100001649
201810,32200,100001649
201810,32272,100001649
201810,32337,100001649
201810,32375,100001649
201810,32412,100001649
201810,32450,100001649
201810,32488,100001649
201810,32526,100001649
201810,32564,100001649
201810,32602,100001649
201810,25596,100001651
201810,18733,100001653
201810,18782,100001653
201810,18833,100001653
201810,18919,100001653
201810,18970,100001653
201810,19027,100001653
201810,19078,100001653
201810,19160,100001653
201810,19212,100001653
201810,19263,100001653
201810,19314,100001653
201810,35813,100001655
201810,35861,100001655
201810,35927,100001655
201810,35975,100001655
201810,36023,100001655
201810,36083,100001655
201810,36136,100001655
201810,10801,100001656
201810,10824,100001656
201810,14622,100001658
201810,14647,100001658
201810,14672,100001658
201810,28940,100001658
201810,29069,100001658
201810,29190,100001658
201810,29310,100001658
201810,29447,100001658
201810,29567,100001658
201810,29687,100001658
201810,29825,100001658
201810,29949,100001658
201810,30072,100001658
201810,30192,100001658
201810,30312,100001658
201810,14416,100001660
201810,14448,100001660
201810,14475,100001660
201810,14481,100001660
201810,14482,100001660
201810,14514,100001660
201810,14524,100001660
201810,14553,100001660
201810,23268,100001660
201810,25467,100001660
201810,25544,100001660
201810,25632,100001660
201810,29022,100001660
201810,29151,100001660
201810,29272,100001660
201810,29392,100001660
201810,29529,100001660
201810,29649,100001660
201810,29769,100001660
201810,29907,100001660
201810,30031,100001660
201810,30154,100001660
201810,30274,100001660
201810,30394,100001660
201810,34218,100001660
201810,37005,100001660
201810,37124,100001660
201810,37249,100001660
201810,37339,100001660
201810,37457,100001660
201810,37547,100001660
201810,37559,100001660
201810,37667,100001660
201810,37795,100001660
201810,37884,100001660
201810,43105,100001661
201810,13702,100001662
201810,25495,100001662
201810,25583,100001662
201810,28956,100001662
201810,29085,100001662
201810,29206,100001662
201810,29326,100001662
201810,29463,100001662
201810,29583,100001662
201810,29703,100001662
201810,29841,100001662
201810,29965,100001662
201810,30088,100001662
201810,30208,100001662
201810,30328,100001662
201810,34121,100001662
201810,34126,100001662
201810,34144,100001662
201810,34178,100001662
201810,36442,100001662
201810,36473,100001662
201810,36504,100001662
201810,36543,100001662
201810,36558,100001662
201810,36575,100001662
201810,36610,100001662
201810,36641,100001662
201810,36673,100001662
201810,36704,100001662
201810,10263,100001663
201810,10299,100001663
201810,19369,100001663
201810,23299,100001663
201810,23336,100001663
201810,23393,100001663
201810,23425,100001663
201810,23452,100001663
201810,23481,100001663
201810,23510,100001663
201810,23539,100001663
201810,23573,100001663
201810,23609,100001663
201810,23643,100001663
201810,23674,100001663
201810,23708,100001663
201810,23736,100001663
201810,33982,100001663
201810,34041,100001663
201810,34053,100001663
201810,34097,100001663
201810,28735,100001664
201810,28809,100001664
201810,17920,100001665
201810,43169,100001665
201810,13345,100001667
201810,19372,100001667
201810,22766,100001667
201810,22812,100001667
201810,22838,100001667
201810,22864,100001667
201810,22891,100001667
201810,22918,100001667
201810,27219,100001667
201810,27255,100001667
201810,28855,100001667
201810,13994,100001668
201810,14037,100001668
201810,14091,100001668
201810,10296,100001669
201810,11023,100001669
201810,11260,100001669
201810,11352,100001669
201810,11398,100001669
201810,11464,100001669
201810,11510,100001669
201810,11556,100001669
201810,11606,100001669
201810,11652,100001669
201810,11698,100001669
201810,11744,100001669
201810,11803,100001669
201810,11859,100001669
201810,11923,100001669
201810,13377,100001669
201810,13392,100001669
201810,13407,100001669
201810,13423,100001669
201810,13439,100001669
201810,13454,100001669
201810,13469,100001669
201810,13484,100001669
201810,13499,100001669
201810,13519,100001669
201810,13544,100001669
201810,13557,100001669
201810,13573,100001669
201810,19397,100001669
201810,42014,100001669
201810,42027,100001669
201810,42028,100001669
201810,42029,100001669
201810,42046,100001669
201810,42062,100001669
201810,42078,100001669
201810,42094,100001669
201810,42117,100001669
201810,42133,100001669
201810,42149,100001669
201810,42165,100001669
201810,42181,100001669
201810,42197,100001669
201810,38570,100001670
201810,38620,100001670
201810,38621,100001670
201810,38622,100001670
201810,38623,100001670
201810,38846,100001670
201810,39024,100001670
201810,30482,100001671
201810,30570,100001671
201810,30656,100001671
201810,32276,100001671
201810,32341,100001671
201810,32379,100001671
201810,32416,100001671
201810,32454,100001671
201810,32492,100001671
201810,32568,100001671
201810,32606,100001671
201810,24392,100001672
201810,24500,100001672
201810,24578,100001672
201810,24614,100001672
201810,24683,100001672
201810,32017,100001673
201810,21925,100001676
201810,39342,100001679
201810,40942,100001680
201810,39379,100001681
201810,39417,100001681
201810,39986,100001681
201810,40044,100001681
201810,40086,100001681
201810,40122,100001681
201810,14324,100001683
201810,31107,100001683
201810,31127,100001683
201810,31174,100001683
201810,31194,100001683
201810,31211,100001683
201810,31228,100001683
201810,31245,100001683
201810,31266,100001683
201810,31289,100001683
201810,31312,100001683
201810,31330,100001683
201810,30877,100001685
201810,30878,100001685
201810,30879,100001685
201810,30946,100001685
201810,42766,100001685
201810,27416,100001686
201810,14141,100001687
201810,32136,100001687
201810,32220,100001687
201810,32265,100001687
201810,32359,100001687
201810,32622,100001687
201810,32824,100001687
201810,32908,100001687
201810,38901,100001687
201810,39046,100001687
201810,35733,100001688
201810,35734,100001688
201810,35735,100001688
201810,35736,100001688
201810,35737,100001688
201810,35738,100001688
201810,35750,100001688
201810,35806,100001688
201810,35854,100001688
201810,35920,100001688
201810,35968,100001688
201810,36016,100001688
201810,36076,100001688
201810,36129,100001688
201810,36195,100001688
201810,36258,100001688
201810,36309,100001688
201810,36385,100001688
201810,40011,100001690
201810,38300,100001691
201810,38330,100001691
201810,38347,100001691
201810,38362,100001691
201810,38388,100001691
201810,38425,100001691
201810,37992,100001692
201810,37993,100001692
201810,37994,100001692
201810,37997,100001692
201810,38022,100001692
201810,38023,100001692
201810,31626,100001693
201810,31670,100001693
201810,17646,100001695
201810,17676,100001695
201810,17695,100001695
201810,17717,100001695
201810,17749,100001695
201810,17775,100001695
201810,17783,100001695
201810,17799,100001695
201810,17818,100001695
201810,17840,100001695
201810,17863,100001695
201810,17885,100001695
201810,17907,100001695
201810,17933,100001695
201810,17949,100001695
201810,34640,100001695
201810,34660,100001695
201810,34684,100001695
201810,34700,100001695
201810,34716,100001695
201810,42992,100001695
201810,34917,100001696
201810,35002,100001696
201810,35047,100001696
201810,35093,100001696
201810,35140,100001696
201810,35231,100001696
201810,35276,100001696
201810,35321,100001696
201810,33395,100001697
201810,33481,100001697
201810,33663,100001697
201810,41943,100001697
201810,13784,100001698
201810,24309,100001698
201810,27015,100001698
201810,27049,100001698
201810,30433,100001698
201810,30509,100001698
201810,30532,100001698
201810,30598,100001698
201810,30684,100001698
201810,27055,100001699
201810,23316,100001700
201810,23373,100001700
201810,23408,100001700
201810,23440,100001700
201810,23556,100001700
201810,23589,100001700
201810,23623,100001700
201810,23657,100001700
201810,23688,100001700
201810,24731,100001700
201810,25658,100001700
201810,31430,100001700
201810,33949,100001700
201810,34008,100001700
201810,34064,100001700
201810,18746,100001702
201810,18795,100001702
201810,18846,100001702
201810,18932,100001702
201810,18983,100001702
201810,19040,100001702
201810,19091,100001702
201810,19173,100001702
201810,19225,100001702
201810,19276,100001702
201810,19327,100001702
201810,27266,100001702
201810,42776,100001702
201810,43789,100001703
201810,43793,100001703
201810,41252,100001704
201810,35332,100001705
201810,35333,100001705
201810,35334,100001705
201810,35335,100001705
201810,35336,100001705
201810,35337,100001705
201810,35338,100001705
201810,35339,100001705
201810,35411,100001705
201810,35529,100001705
201810,33871,100001706
201810,33877,100001706
201810,33878,100001706
201810,33879,100001706
201810,16941,100001708
201810,16961,100001708
201810,16983,100001708
201810,17002,100001708
201810,17016,100001708
201810,17035,100001708
201810,17053,100001708
201810,17074,100001708
201810,25277,100001708
201810,25333,100001708
201810,22637,100001709
201810,28944,100001709
201810,29073,100001709
201810,29194,100001709
201810,29314,100001709
201810,29451,100001709
201810,29571,100001709
201810,29691,100001709
201810,29829,100001709
201810,29953,100001709
201810,30076,100001709
201810,30196,100001709
201810,30316,100001709
201810,34261,100001709
201810,34312,100001709
201810,34363,100001709
201810,34414,100001709
201810,34571,100001709
201810,14633,100001710
201810,29000,100001710
201810,29129,100001710
201810,29250,100001710
201810,29370,100001710
201810,29507,100001710
201810,29627,100001710
201810,29747,100001710
201810,29885,100001710
201810,30009,100001710
201810,30132,100001710
201810,30252,100001710
201810,30372,100001710
201810,33915,100001711
201810,33932,100001711
201810,17999,100001713
201810,18034,100001713
201810,20937,100001713
201810,20983,100001713
201810,21100,100001713
201810,21164,100001713
201810,21220,100001713
201810,38273,100001715
201810,38286,100001715
201810,38287,100001715
201810,14421,100001718
201810,14453,100001718
201810,14487,100001718
201810,14519,100001718
201810,14558,100001718
201810,25574,100001718
201810,25589,100001718
201810,34169,100001718
201810,36871,100001718
201810,36942,100001718
201810,37061,100001718
201810,37186,100001718
201810,37276,100001718
201810,37394,100001718
201810,37484,100001718
201810,37604,100001718
201810,37732,100001718
201810,37821,100001718
201810,14500,100001719
201810,14571,100001719
201810,40606,100001719
201810,40625,100001719
201810,40636,100001719
201810,40694,100001719
201810,42563,100001719
201810,16473,100001720
201810,16501,100001720
201810,16502,100001720
201810,16539,100001720
201810,16556,100001720
201810,16583,100001720
201810,16602,100001720
201810,16612,100001720
201810,42879,100001720
201810,28654,100001721
201810,28655,100001721
201810,26259,100001722
201810,26303,100001722
201810,42627,100001722
201810,29011,100001723
201810,29140,100001723
201810,29261,100001723
201810,29381,100001723
201810,29518,100001723
201810,29638,100001723
201810,29758,100001723
201810,29896,100001723
201810,30020,100001723
201810,30143,100001723
201810,30263,100001723
201810,30383,100001723
201810,31351,100001723
201810,31375,100001723
201810,31387,100001723
201810,31401,100001723
201810,31408,100001723
201810,31421,100001723
201810,31443,100001723
201810,31455,100001723
201810,31467,100001723
201810,27819,100001726
201810,27831,100001726
201810,27853,100001726
201810,27861,100001726
201810,27883,100001726
201810,27895,100001726
201810,27905,100001726
201810,43558,100001726
201810,43568,100001726
201810,26931,100001727
201810,13348,100001728
201810,28599,100001728
201810,28640,100001728
201810,28664,100001728
201810,28695,100001728
201810,28712,100001728
201810,28748,100001728
201810,28789,100001728
201810,28841,100001728
201810,28873,100001728
201810,41459,100001729
201810,41496,100001729
201810,43464,100001729
201810,41303,100001730
201810,41307,100001730
201810,43631,100001730
201810,35758,100001732
201810,35815,100001732
201810,35863,100001732
201810,35929,100001732
201810,35977,100001732
201810,36025,100001732
201810,36084,100001732
201810,36138,100001732
201810,35677,100001738
201810,35678,100001738
201810,35679,100001738
201810,35680,100001738
201810,35681,100001738
201810,35682,100001738
201810,35683,100001738
201810,35684,100001738
201810,35685,100001738
201810,35686,100001738
201810,35687,100001738
201810,35688,100001738
201810,35689,100001738
201810,35690,100001738
