term,crn,iid
201801,69861,100004282
201801,69911,100004282
201801,69939,100004282
201801,69975,100004282
201803,77886,100004282
201803,77907,100004282
201803,77965,100004282
201803,77988,100004282
201803,78026,100004282
201803,82319,100004282
201810,38235,100004282
201810,38320,100004282
201810,38323,100004282
201810,38376,100004282
201810,38402,100004282
201810,38439,100004282
201801,53071,100004283
201801,53109,100004283
201801,53159,100004283
201801,53229,100004283
201801,53331,100004283
201801,53397,100004283
201801,53444,100004283
201801,53499,100004283
201801,53548,100004283
201801,74378,100004283
201803,61723,100004283
201803,61761,100004283
201803,61877,100004283
201803,61936,100004283
201803,61978,100004283
201803,62045,100004283
201803,62096,100004283
201803,62147,100004283
201803,62152,100004283
201803,62201,100004283
201810,17114,100004283
201810,21883,100004283
201810,21884,100004283
201810,21885,100004283
201810,21886,100004283
201810,22056,100004283
201810,22113,100004283
201810,22159,100004283
201810,22210,100004283
201810,22259,100004283
201801,73111,100004284
201801,73164,100004284
201801,73266,100004284
201801,73267,100004284
201801,73345,100004284
201801,73398,100004284
201801,73453,100004284
201801,73506,100004284
201803,80759,100004284
201803,80821,100004284
201810,41372,100004284
201810,41425,100004284
201810,41544,100004284
201810,41549,100004284
201810,41670,100004284
201801,64620,100004285
201801,64679,100004285
201801,64732,100004285
201801,64778,100004285
201801,64826,100004285
201801,64873,100004285
201801,64919,100004285
201801,64968,100004285
201801,65063,100004285
201801,65156,100004285
201801,65204,100004285
201801,65252,100004285
201803,72786,100004285
201803,73042,100004285
201810,33000,100004285
201810,33050,100004285
201810,33101,100004285
201810,33146,100004285
201810,33190,100004285
201810,33234,100004285
201810,33278,100004285
201810,33324,100004285
201810,33412,100004285
201810,33500,100004285
201810,33544,100004285
201810,33588,100004285
201801,51504,100004286
201801,51547,100004286
201801,51635,100004286
201801,51678,100004286
201801,51789,100004286
201801,51824,100004286
201803,60160,100004286
201803,60169,100004286
201803,60205,100004286
201803,60283,100004286
201803,60326,100004286
201803,60520,100004286
201810,20122,100004286
201810,20165,100004286
201810,20250,100004286
201810,20293,100004286
201810,20442,100004286
201801,51898,100004287
201803,79661,100004287
201801,53976,100004291
201801,67020,100004291
201803,62531,100004291
201803,62597,100004291
201803,74977,100004291
201803,74988,100004291
201810,10085,100004291
201810,10146,100004291
201810,22658,100004291
201810,35577,100004291
201801,55693,100004294
201801,64300,100004294
201801,64352,100004294
201801,70069,100004294
201801,70272,100004294
201801,70386,100004294
201801,70429,100004294
201801,70529,100004294
201801,70594,100004294
201801,75063,100004294
201803,72141,100004294
201803,72197,100004294
201803,78088,100004294
201803,78151,100004294
201803,78316,100004294
201803,78402,100004294
201803,78472,100004294
201803,78493,100004294
201803,78508,100004294
201803,78572,100004294
201803,78633,100004294
201810,24285,100004294
201810,32658,100004294
201810,32714,100004294
201810,38490,100004294
201810,38553,100004294
201810,38608,100004294
201810,38609,100004294
201810,38716,100004294
201810,38720,100004294
201810,38783,100004294
201810,38891,100004294
201810,39006,100004294
201810,39088,100004294
201801,47601,100004295
201801,47602,100004295
201801,47603,100004295
201801,47604,100004295
201801,47658,100004295
201803,56337,100004295
201803,66011,100004295
201803,66012,100004295
201803,66013,100004295
201803,66014,100004295
201803,66015,100004295
201803,66016,100004295
201803,67812,100004295
201810,16329,100004295
201810,16383,100004295
201810,27916,100004295
201801,64329,100004296
201801,64381,100004296
201801,64664,100004296
201801,64725,100004296
201801,64775,100004296
201801,64823,100004296
201801,64870,100004296
201801,64915,100004296
201801,64964,100004296
201801,65014,100004296
201801,65107,100004296
201801,65200,100004296
201801,65248,100004296
201801,65301,100004296
201803,72170,100004296
201803,72226,100004296
201803,72522,100004296
201803,72524,100004296
201803,72583,100004296
201803,72622,100004296
201803,72664,100004296
201803,72705,100004296
201803,72742,100004296
201803,72784,100004296
201803,72828,100004296
201803,72913,100004296
201803,73000,100004296
201803,73038,100004296
201803,73088,100004296
201810,33041,100004296
201810,33092,100004296
201810,33143,100004296
201810,33187,100004296
201810,33231,100004296
201810,33275,100004296
201810,33319,100004296
201810,33367,100004296
201810,33453,100004296
201810,33541,100004296
201810,33585,100004296
201810,33635,100004296
201801,51493,100004298
201801,51536,100004298
201801,51624,100004298
201801,51667,100004298
201801,51717,100004298
201801,51760,100004298
201801,51813,100004298
201803,60149,100004298
201803,60194,100004298
201803,60231,100004298
201803,60272,100004298
201803,60315,100004298
201803,60371,100004298
201803,60414,100004298
201803,60465,100004298
201803,60509,100004298
201803,81688,100004298
201810,20111,100004298
201810,20154,100004298
201810,20239,100004298
201810,20282,100004298
201810,20335,100004298
201810,20378,100004298
201810,20431,100004298
201810,43205,100004298
201801,40870,100004299
201801,40880,100004299
201801,40900,100004299
201801,40919,100004299
201801,40930,100004299
201801,40955,100004299
201801,40972,100004299
201801,48568,100004299
201801,48786,100004299
201801,48818,100004299
201801,48847,100004299
201801,48873,100004299
201801,48913,100004299
201801,48937,100004299
201801,48967,100004299
201801,48968,100004299
201801,48981,100004299
201801,49006,100004299
201801,49323,100004299
201803,50666,100004299
201803,50676,100004299
201803,50692,100004299
201803,50703,100004299
201803,50713,100004299
201803,50723,100004299
201803,50774,100004299
201803,57227,100004299
201803,57312,100004299
201803,57313,100004299
201803,57314,100004299
201803,57315,100004299
201803,57474,100004299
201803,57503,100004299
201803,57531,100004299
201803,57559,100004299
201803,57600,100004299
201803,57616,100004299
201803,57641,100004299
201803,57686,100004299
201803,57977,100004299
201803,81949,100004299
201810,10694,100004299
201810,10709,100004299
201810,10744,100004299
201810,10754,100004299
201810,10780,100004299
201810,10794,100004299
201810,10817,100004299
201810,17173,100004299
201810,17429,100004299
201810,17451,100004299
201810,17478,100004299
201810,17503,100004299
201810,17514,100004299
201810,17526,100004299
201810,17530,100004299
201810,17571,100004299
201810,17611,100004299
201810,17913,100004299
201810,42728,100004299
201801,45233,100004300
201801,45270,100004300
201801,45313,100004300
201801,45374,100004300
201803,53923,100004300
201803,53964,100004300
201803,54018,100004300
201803,54062,100004300
201803,54092,100004300
201810,13995,100004300
201810,14039,100004300
201810,14093,100004300
201801,51888,100004301
201801,51891,100004301
201801,51990,100004301
201801,52045,100004301
201803,60574,100004301
201803,81602,100004301
201803,81603,100004301
201810,20561,100004301
201810,20562,100004301
201810,20602,100004301
201810,20647,100004301
201810,20699,100004301
201801,65038,100004302
201801,65131,100004302
201801,65325,100004302
201803,72852,100004302
201803,72937,100004302
201803,73112,100004302
201810,33389,100004302
201810,33475,100004302
201810,33657,100004302
201803,52046,100004303
201803,52047,100004303
201801,71336,100004304
201801,71365,100004304
201801,71398,100004304
201801,71442,100004304
201801,71483,100004304
201801,71524,100004304
201801,71552,100004304
201801,71575,100004304
201803,79373,100004304
201803,79408,100004304
201803,79455,100004304
201803,79541,100004304
201803,79583,100004304
201803,79639,100004304
201810,39899,100004304
201810,39945,100004304
201810,40031,100004304
201810,40073,100004304
201810,40130,100004304
201801,62979,100004306
201810,31032,100004306
201810,31063,100004306
201801,68437,100004307
201801,68556,100004307
201801,68672,100004307
201801,68763,100004307
201801,68881,100004307
201801,68969,100004307
201801,69089,100004307
201801,69189,100004307
201801,69278,100004307
201801,69367,100004307
201803,76457,100004307
201803,76575,100004307
201803,76689,100004307
201803,76779,100004307
201803,76899,100004307
201803,76988,100004307
201803,77109,100004307
201803,77209,100004307
201803,77298,100004307
201803,77387,100004307
201810,36947,100004307
201810,37066,100004307
201810,37191,100004307
201810,37281,100004307
201810,37399,100004307
201810,37489,100004307
201810,37609,100004307
201810,37737,100004307
201810,37826,100004307
201801,50791,100004309
201801,56683,100004309
201801,59888,100004309
201801,59899,100004309
201801,59910,100004309
201801,59921,100004309
201801,59939,100004309
201801,59949,100004309
201801,59955,100004309
201801,59971,100004309
201801,75330,100004309
201801,75590,100004309
201803,65326,100004309
201803,67841,100004309
201803,67842,100004309
201803,67843,100004309
201803,67848,100004309
201803,67861,100004309
201803,67899,100004309
201803,67900,100004309
201803,67916,100004309
201803,67917,100004309
201803,67923,100004309
201803,67931,100004309
201803,67932,100004309
201803,67933,100004309
201803,67938,100004309
201803,82912,100004309
201810,10389,100004309
201810,10390,100004309
201810,10391,100004309
201810,10392,100004309
201810,10393,100004309
201810,10394,100004309
201810,19374,100004309
201810,19463,100004309
201810,25282,100004309
201810,25313,100004309
201810,27949,100004309
201810,27960,100004309
201810,27972,100004309
201810,27973,100004309
201810,27974,100004309
201810,27975,100004309
201810,27976,100004309
201810,27977,100004309
201810,27998,100004309
201810,28029,100004309
201810,28045,100004309
201810,28070,100004309
201810,28086,100004309
201810,28089,100004309
201810,28095,100004309
201810,39789,100004309
201801,53896,100004310
201803,62421,100004310
201803,62493,100004310
201810,10261,100004310
201810,22570,100004310
201801,55193,100004311
201801,66245,100004311
201801,66294,100004311
201801,66338,100004311
201801,66383,100004311
201801,66546,100004311
201801,66558,100004311
201801,66601,100004311
201801,66729,100004311
201803,74214,100004311
201803,74269,100004311
201803,74300,100004311
201803,74310,100004311
201803,74352,100004311
201803,74395,100004311
201803,74438,100004311
201803,74481,100004311
201803,74525,100004311
201803,74569,100004311
201803,74611,100004311
201803,74654,100004311
201803,74696,100004311
201810,34779,100004311
201810,34789,100004311
201810,34843,100004311
201810,34884,100004311
201810,34931,100004311
201810,34970,100004311
201810,34977,100004311
201810,35022,100004311
201810,35067,100004311
201810,35114,100004311
201810,35160,100004311
201810,35206,100004311
201810,35296,100004311
201801,45068,100004313
201801,45768,100004313
201801,45803,100004313
201801,45828,100004313
201801,45851,100004313
201801,45876,100004313
201801,61026,100004313
201801,61062,100004313
201801,61164,100004313
201801,61291,100004313
201801,61418,100004313
201801,61547,100004313
201801,61674,100004313
201801,61800,100004313
201801,61945,100004313
201801,62076,100004313
201801,62205,100004313
201801,62332,100004313
201801,62459,100004313
201801,65770,100004313
201801,65917,100004313
201801,67954,100004313
201801,67985,100004313
201801,68016,100004313
201801,68034,100004313
201801,68056,100004313
201801,68076,100004313
201801,68107,100004313
201801,68138,100004313
201801,68157,100004313
201801,68169,100004313
201801,68200,100004313
201803,53779,100004313
201803,54293,100004313
201803,54297,100004313
201803,54534,100004313
201803,54559,100004313
201803,54588,100004313
201803,54613,100004313
201803,68934,100004313
201803,69065,100004313
201803,69189,100004313
201803,69313,100004313
201803,69454,100004313
201803,69578,100004313
201803,69702,100004313
201803,69841,100004313
201803,69968,100004313
201803,70093,100004313
201803,70216,100004313
201803,70339,100004313
201803,73558,100004313
201803,73566,100004313
201803,73657,100004313
201803,73676,100004313
201803,75968,100004313
201803,75988,100004313
201803,76013,100004313
201803,76071,100004313
201803,76077,100004313
201803,76095,100004313
201803,76128,100004313
201803,76156,100004313
201803,76187,100004313
201803,76223,100004313
201810,13804,100004313
201810,14367,100004313
201810,14600,100004313
201810,14635,100004313
201810,14660,100004313
201810,14685,100004313
201810,14710,100004313
201810,29009,100004313
201810,29138,100004313
201810,29259,100004313
201810,29379,100004313
201810,29516,100004313
201810,29636,100004313
201810,29756,100004313
201810,29894,100004313
201810,30018,100004313
201810,30141,100004313
201810,30261,100004313
201810,30381,100004313
201810,34214,100004313
201810,36450,100004313
201810,36481,100004313
201810,36512,100004313
201810,36551,100004313
201810,36565,100004313
201810,36583,100004313
201810,36618,100004313
201810,36649,100004313
201810,36681,100004313
201810,36712,100004313
201801,40290,100004316
201801,40347,100004316
201801,40426,100004316
201801,40472,100004316
201801,42496,100004316
201801,42517,100004316
201801,62544,100004316
201801,62620,100004316
201801,62697,100004316
201801,75622,100004316
201803,50105,100004316
201803,50164,100004316
201803,52330,100004316
201803,52345,100004316
201803,52361,100004316
201803,70447,100004316
201810,10113,100004316
201810,10174,100004316
201810,12373,100004316
201810,12396,100004316
201810,12414,100004316
201810,30497,100004316
201810,30585,100004316
201810,30671,100004316
201810,38160,100004316
201803,62586,100004318
201801,40814,100004319
201801,40815,100004319
201801,40817,100004319
201801,40823,100004319
201801,40828,100004319
201801,40829,100004319
201801,40830,100004319
201801,40831,100004319
201801,40832,100004319
201801,50899,100004319
201801,56001,100004319
201801,73561,100004319
201801,73586,100004319
201801,73602,100004319
201801,73619,100004319
201801,73638,100004319
201801,73654,100004319
201801,73670,100004319
201801,73687,100004319
201801,73704,100004319
201803,50624,100004319
201803,50625,100004319
201803,50633,100004319
201803,50634,100004319
201803,50635,100004319
201803,50636,100004319
201803,59568,100004319
201803,64654,100004319
201803,80956,100004319
201803,80981,100004319
201803,80996,100004319
201803,81013,100004319
201803,81034,100004319
201803,81052,100004319
201803,81068,100004319
201803,81084,100004319
201803,81102,100004319
201803,81762,100004319
201803,81763,100004319
201810,10604,100004319
201810,10605,100004319
201810,10606,100004319
201810,10607,100004319
201810,10608,100004319
201810,10613,100004319
201810,10614,100004319
201810,10615,100004319
201810,10616,100004319
201810,10617,100004319
201810,10653,100004319
201810,24289,100004319
201810,24290,100004319
201810,41739,100004319
201810,41760,100004319
201810,41784,100004319
201810,41799,100004319
201810,41822,100004319
201810,41841,100004319
201810,41857,100004319
201810,41865,100004319
201810,41891,100004319
201810,43713,100004319
201801,43268,100004320
201801,43336,100004320
201801,43404,100004320
201801,43478,100004320
201801,43546,100004320
201801,43614,100004320
201801,43649,100004320
201801,43684,100004320
201801,43714,100004320
201801,43749,100004320
201801,43779,100004320
201801,43814,100004320
201801,43844,100004320
201801,43879,100004320
201801,43909,100004320
201801,43944,100004320
201801,43974,100004320
201801,44009,100004320
201801,44039,100004320
201801,44073,100004320
201801,44139,100004320
201801,44171,100004320
201801,44206,100004320
201801,44239,100004320
201801,44274,100004320
201801,44307,100004320
201801,44342,100004320
201801,44375,100004320
201801,44410,100004320
201801,44482,100004320
201801,44550,100004320
201801,44623,100004320
201801,50812,100004320
201801,50876,100004320
201801,50903,100004320
201801,54041,100004320
201801,54077,100004320
201801,56704,100004320
201801,58636,100004320
201801,58710,100004320
201801,58779,100004320
201801,58848,100004320
201801,58917,100004320
201801,58984,100004320
201801,59052,100004320
201801,59127,100004320
201801,71938,100004320
201801,72009,100004320
201801,72077,100004320
201801,72145,100004320
201801,72214,100004320
201801,72281,100004320
201801,72349,100004320
201801,72430,100004320
201803,53144,100004320
201803,59471,100004320
201803,59534,100004320
201803,62664,100004320
201803,62697,100004320
201803,62699,100004320
201803,65302,100004320
201803,65308,100004320
201803,65340,100004320
201803,67080,100004320
201803,67104,100004320
201803,67123,100004320
201803,67142,100004320
201803,67165,100004320
201803,67183,100004320
201803,67202,100004320
201803,67226,100004320
201803,82895,100004320
201803,82896,100004320
201810,19386,100004320
201810,22682,100004320
201810,22692,100004320
201810,22718,100004320
201810,22723,100004320
201810,25309,100004320
201810,27125,100004320
201810,27146,100004320
201810,27156,100004320
201810,27164,100004320
201810,27182,100004320
201810,27204,100004320
201810,27222,100004320
201810,27240,100004320
201810,40634,100004320
201801,45503,100004321
201801,45505,100004321
201801,54674,100004321
201801,54731,100004321
201801,54766,100004321
201801,54872,100004321
201801,54906,100004321
201801,54941,100004321
201801,54978,100004321
201801,55013,100004321
201801,55049,100004321
201801,55082,100004321
201801,68123,100004321
201803,54247,100004321
201803,54248,100004321
201803,63258,100004321
201803,63299,100004321
201803,63356,100004321
201803,63391,100004321
201803,63503,100004321
201803,63538,100004321
201803,63573,100004321
201803,63608,100004321
201803,63643,100004321
201803,63678,100004321
201803,63713,100004321
201810,14270,100004321
201810,14271,100004321
201810,14272,100004321
201810,14273,100004321
201810,14274,100004321
201810,14275,100004321
201810,14276,100004321
201810,14277,100004321
201810,14278,100004321
201810,14279,100004321
201810,14280,100004321
201810,14281,100004321
201810,14282,100004321
201810,14283,100004321
201810,14284,100004321
201810,14314,100004321
201810,14320,100004321
201810,14322,100004321
201810,14325,100004321
201810,14374,100004321
201810,14402,100004321
201810,23319,100004321
201810,23376,100004321
201810,23411,100004321
201810,23530,100004321
201810,23559,100004321
201810,23592,100004321
201810,23626,100004321
201810,23660,100004321
201810,23691,100004321
201810,23724,100004321
201810,36639,100004321
201810,36726,100004321
201801,48635,100004322
201801,48636,100004322
201801,48794,100004322
201801,48799,100004322
201803,57302,100004322
201803,57361,100004322
201803,57493,100004322
201803,57522,100004322
201803,82884,100004322
201810,17264,100004322
201810,17319,100004322
201810,17460,100004322
201801,57353,100004323
201801,57428,100004323
201801,70027,100004323
201801,70099,100004323
201801,70115,100004323
201801,70117,100004323
201801,70192,100004323
201801,70222,100004323
201801,70296,100004323
201801,70329,100004323
201801,70332,100004323
201801,70364,100004323
201801,70438,100004323
201801,70461,100004323
201801,70536,100004323
201801,70603,100004323
201801,70626,100004323
201801,75061,100004323
201803,65898,100004323
201803,65965,100004323
201803,72297,100004323
201803,72381,100004323
201803,78103,100004323
201803,78122,100004323
201803,78152,100004323
201803,78242,100004323
201803,78269,100004323
201803,78327,100004323
201803,78392,100004323
201803,78404,100004323
201803,78479,100004323
201803,78502,100004323
201803,78564,100004323
201803,78640,100004323
201803,78668,100004323
201810,25926,100004323
201810,25988,100004323
201810,32818,100004323
201810,32902,100004323
201810,38521,100004323
201810,38567,100004323
201810,38579,100004323
201810,38673,100004323
201810,38717,100004323
201810,38727,100004323
201810,38758,100004323
201810,38785,100004323
201810,38821,100004323
201810,38898,100004323
201810,39013,100004323
201810,39079,100004323
201810,39102,100004323
201801,50832,100004324
201801,50872,100004324
201801,54056,100004324
201801,54084,100004324
201801,54133,100004324
201801,54159,100004324
201801,54185,100004324
201801,54211,100004324
201801,54237,100004324
201801,65618,100004324
201801,65672,100004324
201801,65724,100004324
201803,59451,100004324
201803,59452,100004324
201803,59491,100004324
201803,62684,100004324
201803,62719,100004324
201803,62772,100004324
201803,62798,100004324
201803,62824,100004324
201803,62853,100004324
201803,62879,100004324
201803,73401,100004324
201803,73458,100004324
201803,73510,100004324
201810,19357,100004324
201810,19358,100004324
201810,19359,100004324
201810,19406,100004324
201810,19447,100004324
201810,19477,100004324
201810,22725,100004324
201810,22762,100004324
201810,22785,100004324
201810,22786,100004324
201810,22787,100004324
201810,22788,100004324
201810,22789,100004324
201810,22790,100004324
201810,22808,100004324
201810,22834,100004324
201810,22860,100004324
201810,22887,100004324
201810,22914,100004324
201810,24735,100004324
201810,33955,100004324
201810,34014,100004324
201810,34070,100004324
201810,43876,100004324
201801,65051,100004326
201801,65338,100004326
201801,70793,100004326
201801,70805,100004326
201801,70816,100004326
201803,72865,100004326
201803,73125,100004326
201803,78847,100004326
201803,78860,100004326
201803,78869,100004326
201810,33402,100004326
201810,33670,100004326
201810,39288,100004326
201810,39299,100004326
201810,39311,100004326
201801,66312,100004327
201803,74283,100004327
201803,82579,100004327
201810,34866,100004327
201801,40305,100004328
201801,40362,100004328
201801,42465,100004328
201801,42478,100004328
201801,42505,100004328
201803,50119,100004328
201803,50179,100004328
201803,50235,100004328
201803,52305,100004328
201803,52312,100004328
201803,52318,100004328
201803,52350,100004328
201810,10129,100004328
201810,10190,100004328
201810,12372,100004328
201810,12374,100004328
201810,12379,100004328
201810,12402,100004328
201801,67027,100004332
201803,74996,100004332
201810,43714,100004332
201801,50841,100004333
201801,56179,100004333
201801,56251,100004333
201801,56313,100004333
201801,56349,100004333
201801,56382,100004333
201801,56418,100004333
201801,56454,100004333
201801,56490,100004333
201801,56526,100004333
201801,56568,100004333
201801,56604,100004333
201801,56640,100004333
201803,59559,100004333
201803,64886,100004333
201803,64944,100004333
201803,64980,100004333
201803,65016,100004333
201803,65052,100004333
201803,65088,100004333
201803,65124,100004333
201803,65160,100004333
201803,65202,100004333
201803,65238,100004333
201803,65275,100004333
201810,24871,100004333
201810,24918,100004333
201810,24955,100004333
201810,24991,100004333
201810,25027,100004333
201810,25063,100004333
201810,25099,100004333
201810,25135,100004333
201810,25176,100004333
201810,25212,100004333
201810,25249,100004333
201801,54009,100004334
201803,62633,100004334
201810,22677,100004334
201801,55727,100004335
201801,73143,100004335
201801,73196,100004335
201801,73284,100004335
201801,73285,100004335
201801,73377,100004335
201801,73430,100004335
201801,73485,100004335
201803,64359,100004335
201803,80769,100004335
201803,80815,100004335
201803,80933,100004335
201810,24324,100004335
201810,41404,100004335
201810,41457,100004335
201810,41497,100004335
201810,41552,100004335
201810,41553,100004335
201810,41702,100004335
201801,71351,100004337
201801,71384,100004337
201801,71428,100004337
201801,71469,100004337
201801,71510,100004337
201801,71560,100004337
201801,74294,100004337
201801,74862,100004337
201803,79395,100004337
201803,79441,100004337
201803,79485,100004337
201803,79527,100004337
201803,79569,100004337
201803,79623,100004337
201803,82360,100004337
201810,39880,100004337
201810,39885,100004337
201810,39931,100004337
201810,39975,100004337
201810,40017,100004337
201810,40059,100004337
201810,40114,100004337
201801,67177,100004338
201801,67178,100004338
201801,67179,100004338
201801,67180,100004338
201801,67181,100004338
201801,67182,100004338
201801,67183,100004338
201801,67206,100004338
201801,67871,100004338
201801,67874,100004338
201803,75144,100004338
201803,75145,100004338
201803,75146,100004338
201803,75147,100004338
201803,75148,100004338
201803,75149,100004338
201803,75150,100004338
201803,75165,100004338
201803,75166,100004338
201803,75167,100004338
201803,75168,100004338
201803,75169,100004338
201803,75170,100004338
201803,75171,100004338
201803,75221,100004338
201803,75879,100004338
201810,35739,100004338
201810,35740,100004338
201810,36375,100004338
201801,45738,100004339
201801,57022,100004339
201801,65915,100004339
201801,68486,100004339
201801,68605,100004339
201801,68721,100004339
201801,68812,100004339
201801,68930,100004339
201801,69018,100004339
201801,69138,100004339
201801,69238,100004339
201801,69327,100004339
201801,69416,100004339
201803,73656,100004339
201803,76506,100004339
201803,76624,100004339
201803,76738,100004339
201803,76948,100004339
201803,77037,100004339
201803,77158,100004339
201803,77257,100004339
201803,77347,100004339
201803,77436,100004339
201810,14561,100004339
201810,25625,100004339
201810,34213,100004339
201810,36996,100004339
201810,37115,100004339
201810,37240,100004339
201810,37330,100004339
201810,37448,100004339
201810,37538,100004339
201810,37658,100004339
201810,37786,100004339
201810,37875,100004339
201810,40356,100004341
201801,46953,100004342
201801,50199,100004342
201801,50250,100004342
201801,50301,100004342
201801,50333,100004342
201801,50380,100004342
201801,50430,100004342
201801,50481,100004342
201801,50533,100004342
201801,50614,100004342
201801,50667,100004342
201801,50718,100004342
201801,50769,100004342
201803,55605,100004342
201803,58847,100004342
201803,58898,100004342
201803,58949,100004342
201803,59033,100004342
201803,59084,100004342
201803,59135,100004342
201803,59186,100004342
201803,59278,100004342
201803,59330,100004342
201803,59381,100004342
201803,59432,100004342
201803,81666,100004342
201810,10677,100004342
201810,18765,100004342
201810,18814,100004342
201810,18865,100004342
201810,18883,100004342
201810,18951,100004342
201810,19002,100004342
201810,19059,100004342
201810,19110,100004342
201810,19192,100004342
201810,19244,100004342
201810,19295,100004342
201810,19346,100004342
201810,43338,100004342
201801,45598,100004344
201801,58348,100004344
201801,65847,100004344
201801,68235,100004344
201801,68268,100004344
201801,68301,100004344
201801,68315,100004344
201801,68324,100004344
201801,68329,100004344
201801,68338,100004344
201801,68370,100004344
201801,71219,100004344
201801,71243,100004344
201801,75595,100004344
201803,54296,100004344
201803,66858,100004344
201803,73615,100004344
201803,76226,100004344
201803,76262,100004344
201803,76295,100004344
201803,76328,100004344
201803,76351,100004344
201803,76361,100004344
201803,76392,100004344
201803,79266,100004344
201803,82815,100004344
201803,82836,100004344
201810,14438,100004344
201810,14504,100004344
201810,14575,100004344
201810,34175,100004344
201810,34200,100004344
201810,36751,100004344
201810,36784,100004344
201810,36817,100004344
201810,36853,100004344
201810,36875,100004344
201810,39776,100004344
201801,70754,100004346
201801,70764,100004346
201803,78804,100004346
201803,78815,100004346
201803,78829,100004346
201810,39254,100004346
201810,39259,100004346
201801,43011,100004347
201801,43012,100004347
201801,43062,100004347
201801,43079,100004347
201801,43103,100004347
201801,43114,100004347
201803,52901,100004347
201803,52914,100004347
201803,52928,100004347
201803,52951,100004347
201803,52962,100004347
201803,52971,100004347
201803,52997,100004347
201803,82693,100004347
201810,12952,100004347
201810,13001,100004347
201801,64457,100004348
201801,64534,100004348
201801,70372,100004348
201801,70660,100004348
201803,72313,100004348
201803,72397,100004348
201803,78704,100004348
201810,32830,100004348
201810,32916,100004348
201810,39135,100004348
201810,39146,100004348
201810,42214,100004349
201810,42215,100004349
201801,74140,100004350
201801,74141,100004350
201801,74142,100004350
201801,74143,100004350
201803,62754,100004350
201803,62755,100004350
201803,62756,100004350
201803,62757,100004350
201803,62843,100004350
201810,43434,100004350
201810,43435,100004350
201810,43436,100004350
201810,43437,100004350
201810,43769,100004350
201801,45585,100004351
201801,45614,100004351
201801,45645,100004351
201801,45704,100004351
201801,45732,100004351
201801,68383,100004351
201801,68485,100004351
201801,68604,100004351
201801,68720,100004351
201801,68811,100004351
201801,68929,100004351
201801,69017,100004351
201801,69137,100004351
201801,69237,100004351
201801,69326,100004351
201801,69415,100004351
201803,54350,100004351
201803,54378,100004351
201803,54410,100004351
201803,54470,100004351
201803,54498,100004351
201803,76402,100004351
201803,76505,100004351
201803,76623,100004351
201803,76737,100004351
201803,76833,100004351
201803,76947,100004351
201803,77036,100004351
201803,77157,100004351
201803,77256,100004351
201803,77346,100004351
201803,77435,100004351
201810,14425,100004351
201810,14457,100004351
201810,14491,100004351
201810,14523,100004351
201810,14562,100004351
201810,36890,100004351
201810,36995,100004351
201810,37114,100004351
201810,37239,100004351
201810,37329,100004351
201810,37447,100004351
201810,37537,100004351
201810,37657,100004351
201810,37785,100004351
201810,37874,100004351
201801,66314,100004352
201801,66324,100004352
201801,66345,100004352
201803,74285,100004352
201803,74319,100004352
201810,34857,100004352
201801,73067,100004353
201801,75211,100004353
201803,80753,100004353
201803,80754,100004353
201810,41308,100004353
201810,43310,100004353
201810,43629,100004353
201810,38158,100004354
201803,70638,100004355
201803,70734,100004355
201810,30934,100004355
201810,30975,100004355
201810,31007,100004355
201801,71373,100004356
201801,71406,100004356
201801,71491,100004356
201801,71529,100004356
201801,71580,100004356
201803,79413,100004356
201803,79460,100004356
201803,79500,100004356
201803,79546,100004356
201803,79588,100004356
201803,79644,100004356
201810,39866,100004356
201810,39906,100004356
201810,40000,100004356
201810,40038,100004356
201810,40080,100004356
201810,40135,100004356
201801,55395,100004357
201801,70005,100004358
201801,70010,100004358
201801,70072,100004358
201801,70243,100004358
201801,70335,100004358
201801,70622,100004358
201803,78061,100004358
201803,78080,100004358
201803,78081,100004358
201803,78083,100004358
201803,78130,100004358
201803,78161,100004358
201803,78284,100004358
201803,78287,100004358
201803,78345,100004358
201803,78382,100004358
201803,82379,100004358
201810,16462,100004358
201810,16463,100004358
201810,16464,100004358
201810,16465,100004358
201810,16466,100004358
201810,16467,100004358
201810,16468,100004358
201810,16469,100004358
201810,38211,100004358
201810,38212,100004358
201810,38213,100004358
201810,38214,100004358
201810,38215,100004358
201810,38216,100004358
201810,38217,100004358
201810,38218,100004358
201810,38479,100004358
201810,38480,100004358
201810,38481,100004358
201810,38482,100004358
201810,38483,100004358
201810,38484,100004358
201810,38485,100004358
201810,38486,100004358
201810,38492,100004358
201810,38549,100004358
201810,38708,100004358
201810,38726,100004358
201810,38789,100004358
201810,39837,100004358
201810,39838,100004358
201810,39839,100004358
201810,39840,100004358
201810,39841,100004358
201810,39842,100004358
201810,39843,100004358
201810,39844,100004358
201803,71636,100004359
201803,71719,100004359
201803,57307,100004360
201803,57336,100004360
201801,50740,100004361
201801,52948,100004361
201803,76820,100004363
201801,70886,100004366
201801,71002,100004366
201801,71014,100004366
201801,71026,100004366
201803,66668,100004366
201803,78926,100004366
201803,79021,100004366
201803,79037,100004366
201803,79042,100004366
201803,81714,100004366
201803,81715,100004366
201803,81716,100004366
201803,81732,100004366
201803,81747,100004366
201810,26758,100004366
201810,39384,100004366
201810,39423,100004366
201810,39529,100004366
201810,39538,100004366
201810,43949,100004366
201801,57358,100004367
201801,57432,100004367
201801,64309,100004367
201801,64361,100004367
201803,65967,100004367
201803,72150,100004367
