term,crn,subj_code,course_num,section,max_seats
201810,10764,AHI,292   ,002,99
201810,10765,AHI,292   ,003,99
201810,10766,AHI,292   ,004,99
201810,10767,AHI,292   ,005,99
201810,10768,AHI,292   ,006,99
201810,10769,AHI,292   ,007,99
201810,10770,AHI,292   ,008,99
201810,10771,AHI,292   ,009,99
201810,10772,AHI,292   ,010,99
201810,10773,AHI,298   ,000,0
201810,10774,AHI,298   ,001,99
201810,10775,AHI,298   ,002,99
201810,10776,AHI,298   ,003,99
201810,10777,AHI,298   ,004,99
201810,10778,AHI,298   ,005,99
201810,10779,AHI,298   ,006,99
201810,10780,AHI,298   ,007,99
201810,10781,AHI,298   ,008,99
201810,10782,AHI,298   ,009,99
